#id,name,request_email,notes,home_page,tag_string,valid_email,commune
agefiph-63113-01,Agefiph - Auvergne-Rhône-Alpes,auvergne-rhones-alpes@agefiph.asso.fr,"Adresse : Immeuble Gergovia - 65 boulevard François-Mitterrand - 6e étage,63010,Clermont-Ferrand | Tél : 08 00 11 10 09 / Numéro vert : service et appel gratuits. | Fax : 04 73 34 76 93",http://www.agefiph.fr,agefiph,True,Clermont-Ferrand
mairie-18277-01,Mairie - Verneuil,mairiedeverneuil@orange.fr,"Adresse : 1 rue de Thaumiers, 018210, Verneuil | Tél : 02 48 61 81 16 | Fax : 02 48 61 81 16",,mairie,True,Verneuil
mairie-58306-01,Mairie - Verneuil,mairie-verneuil@wanadoo.fr,"Adresse : 16 l'Usage,58300,Verneuil | Tél : 03 86 50 51 33 | Fax : ",http://www.verneuil-nievre.com,mairie,True,Verneuil
mairie-16398-01,Mairie - Verneuil,mairieverneuil@orange.fr,"Adresse : Le Bourg, 016310, Verneuil | Tél : 05 45 65 11 64 | Fax : 05 45 65 11 64",,mairie,True,Verneuil
mairie-51609-01,Mairie - Verneuil,mairiedeverneuil51700@wanadoo.fr,"Adresse : Place de la Mairie,501700,Verneuil | Tél : 03 26 52 93 06 | Fax : 03 26 52 35 59",,mairie,True,Verneuil
mairie-27681-01,Mairie - Vernon,mairie@vernon27.fr,"Adresse : Place Barette - BP 903, 27207, Vernon Cedex | Tél : 08 00 02 72 00 | Fax : 02 32 64 38 01",http://www.vernon27.fr,mairie,True,Vernon
mairie-86284-01,Mairie - Vernon,contact@vernon86.fr,"Adresse : 2 rue du Château,86340,Vernon | Tél : 05 49 42 61 53 | Fax : ",,mairie,True,Vernon
mairie-07336-01,Mairie - Vernon,commune-de-vernon@orange.fr,"Adresse : Quartier Champégua, 7260, Vernon | Tél : 04 75 39 56 49 | Fax : ",http://www.mairie-vernon.fr,mairie,True,Vernon
mairie-78643-01,Mairie - Vernouillet,guichet.unique@mairie-vernouillet.fr,"Adresse : 9 rue Paul-Doumer,78540,Vernouillet | Tél : 01 39 71 56 00 | Fax : 01 39 65 93 94",http://www.mairie-vernouillet.fr,mairie,True,Vernouillet
mairie-28404-01,Mairie - Vernouillet,contact@vernouillet28.fr,"Adresse : Esplanade du 8-Mai-01945-Maurice-Legendre - BP 20113, 28509, Vernouillet Cedex | Tél : 02 37 62 85 00 | Fax : 02 37 62 83 30",http://www.vernouillet28.fr,mairie,True,Vernouillet
mairie-61501-01,Mairie - Verrières,mairie-verrieres@cdcperchesud.com,"Adresse : 3 rue des Écoles,601110,Verrières | Tél : 02 33 73 71 05 | Fax : ",,mairie,True,Verrières
mairie-08471-01,Mairie - Verrières,mairie.verrieres470@orange.fr,"Adresse : 7,  rue Principale, 8390, Verrières | Tél : 03 24 71 47 66 | Fax : ",,mairie,True,Verrières
mairie-63452-01,Mairie - Verrières,commune-verrieres@orange.fr,"Adresse : 2 chemin de Lachaux,63320,Verrières | Tél : 04 73 88 55 11 | Fax : ",http://www.verrieres-auvergne.fr,mairie,True,Verrières
mairie-12291-01,Mairie - Verrières,mairie-verrieres12@orange.fr,"Adresse : 8 avenue du Lumensonesque, 012520, Verrières | Tél : 09 79 33 93 24 05 65 59 71 52 | Fax : 05 65 61 85 59",http://www.verrieres12.fr,mairie,True,Verrières
mairie-16399-01,Mairie - Verrières,mairie-verrieres-gc@orange.fr,"Adresse : 1 place de la Mairie, 016130, Verrières | Tél : 05 45 83 02 80 | Fax : 05 45 83 02 80",,mairie,True,Verrières
mairie-51610-01,Mairie - Verrières,mairie.verrieres51@wanadoo.fr,"Adresse : 14 Grande rue,501800,Verrières | Tél : 03 26 60 92 34 | Fax : ",,mairie,True,Verrières
mairie-10406-01,Mairie - Verrières,mairie.verrieres@wanadoo.fr,"Adresse : 34 rue de la République, 010390, Verrières | Tél : 03 25 41 81 24 | Fax : 03 25 41 76 63",http://www.verrieres-aube.com,mairie,True,Verrières
mairie-86285-01,Mairie - Verrières,verrieres@departement86.fr,"Adresse : 14 place de la Mairie,86410,Verrières | Tél : 05 49 42 71 77 | Fax : 05 49 42 58 28",http://www.verrieres-vienne.fr,mairie,True,Verrières
mairie-71572-01,Mairie - Vers,mairie.vers@wanadoo.fr,"Adresse : 7 rue Saint-Félix,701240,Vers | Tél : 03 85 51 00 19 | Fax : ",,mairie,True,Vers
mairie-74296-01,Mairie - Vers,mairie@vers74.fr,"Adresse : 31 route de Valleiry,74160,Vers | Tél : 04 50 35 20 33 | Fax : ",http://www.vers74.fr,mairie,True,Vers
mairie-60671-01,Mairie - Versigny,mairie-de-versigny@wanadoo.fr,"Adresse : 125 rue Jacques-de-Kersaint,60440,Versigny | Tél : 03 44 88 05 94 | Fax : 03 44 88 05 94",http://www.versigny.fr,mairie,True,Versigny
mairie-02788-01,Mairie - Versigny,mairieversigny02800@wanadoo.fr,"Adresse : 3 Grande rue, 2800, Versigny | Tél : 03 23 56 23 64 | Fax : 03 23 56 54 50",http://www.versigny-02.e-monsite.com,mairie,True,Versigny
mairie-74297-01,Mairie - Versonnex,accueil@versonnex74.fr,"Adresse : 74 rue Edmond-Bosson,74150,Versonnex | Tél : 04 50 62 15 91 | Fax : 04 50 62 28 37",http://www.versonnex74.fr,mairie,True,Versonnex
mairie-01435-01,Mairie - Versonnex,mairie@versonnex.fr,"Adresse : 21 chemin Levé, 01210, Versonnex | Tél : 04 50 41 15 59 | Fax : 04 50 42 72 35",http://www.versonnex.fr,mairie,True,Versonnex
mairie-78647-01,Mairie - Vert,mairiedevert@orange.fr,"Adresse : 64 Grande rue,78930,Vert | Tél : 01 34 76 30 71 | Fax : 01 34 76 40 52",http://www.vert-vaucouleurs.fr,mairie,True,Vert
mairie-40323-01,Mairie - Vert,mairie.vert@wanadoo.fr,"Adresse : Le Bourg,40420,Vert | Tél : 05 58 51 04 14 | Fax : 05 58 51 04 14",,mairie,True,Vert
mairie-16401-01,Mairie - Vervant,mairie-vervant@wanadoo.fr,"Adresse : 2 impasse du Renclos, 016330, Vervant | Tél : 05 45 39 77 68 | Fax : ",,mairie,True,Vervant
mairie-17467-01,Mairie - Vervant,mairie@vervant17.fr,"Adresse : 17 rue de la Boutonne, 017400, Vervant | Tél : 05 46 59 99 83 | Fax : 05 46 59 73 95",,mairie,True,Vervant
mairie-27682-01,Mairie - Vesly,mairie.vesly.27@orange.fr,"Adresse : 1 place du Carrouge, 27870, Vesly | Tél : 02 32 55 64 08 | Fax : 02 32 55 64 08",http://www.vesly27.fr,mairie,True,Vesly
mairie-50629-01,Mairie - Vesly,mairie.vesly@wanadoo.fr,"Adresse : 5 le Bourg,50430,Vesly | Tél : 02 33 46 08 88 | Fax : ",,mairie,True,Vesly
mairie-19283-01,Mairie - Veyrières,commune.veyrieres19@wanadoo.fr,"Adresse : Le Bourg, 019200, Veyrières | Tél : 05 55 94 81 35 | Fax : 05 55 94 81 35",,mairie,True,Veyrières
mairie-15254-01,Mairie - Veyrières,mairie-veyrieres@wanadoo.fr,"Adresse : Le Bourg, 015350, Veyrières | Tél : 04 71 69 63 02 | Fax : 04 71 69 64 34",,mairie,True,Veyrières
mairie-16402-01,Mairie - Vibrac,vibrac.mairie@wanadoo.fr,"Adresse : Le Bourg, 016120, Vibrac | Tél : 05 45 97 04 55 | Fax : 05 45 97 04 55",,mairie,True,Vibrac
mairie-17468-01,Mairie - Vibrac,mairie.vibrac@wanadoo.fr,"Adresse : Le Bourg, 017130, Vibrac | Tél : 05 46 70 64 88 | Fax : 05 46 70 64 88",,mairie,True,Vibrac
mairie-52520-01,Mairie - Vicq,commune-de-vicq@orange.fr,"Adresse : Place de la Mairie,52400,Vicq | Tél : 03 25 90 62 37 | Fax : ",,mairie,True,Vicq
mairie-78653-01,Mairie - Vicq,mairie-de-vicq@orange.fr,"Adresse : Place de l'Église,78490,Vicq | Tél : 01 34 86 99 14 | Fax : 01 34 86 80 00",,mairie,True,Vicq
mairie-03311-01,Mairie - Vicq,mairie.de.vicq@wanadoo.fr,"Adresse : 5 place de la Mairie, 3450, Vicq | Tél : 04 70 58 50 22 | Fax : ",,mairie,True,Vicq
mairie-59613-01,Mairie - Vicq,contact@ville-vicq.fr,"Adresse : 97 rue de Fresnes,59970,Vicq | Tél : 03 27 27 32 29 | Fax : 03 27 27 37 33",http://www.vicq.fr,mairie,True,Vicq
mairie-50142-02,Mairie - Vicq-sur-Mer,vicqsurmer.mairie@orange.fr,"Adresse : Cosqueville - 17 B village de Cosqueville,50330,Vicq-sur-Mer | Tél : 02 33 54 31 96 | Fax : 02 33 54 77 95",http://www.vicq-sur-mer.fr,mairie,True,Vicq-sur-Mer
mairie-50142-01,Mairie - Vicq-sur-Mer,vicqsurmer.mairie@orange.fr,"Adresse : 17 bis village de Cosqueville,50330,Vicq-sur-Mer | Tél : 02 33 54 31 96 | Fax : ",http://www.vicq-sur-mer.fr,mairie,True,Vicq-sur-Mer
mairie-31576-01,Mairie - Vieillevigne,mairie.vieillevigne@orange.fr,"Adresse : Le Village,301290,Vieillevigne | Tél : 05 61 27 15 22 | Fax : 05 61 27 27 14",,mairie,True,Vieillevigne
mairie-44216-01,Mairie - Vieillevigne,accueil@vieillevigne44.com,"Adresse : 1 place de la Mairie - BP 13,44116,Vieillevigne | Tél : 02 40 26 50 21 | Fax : ",http://www.vieillevigne44.com,mairie,True,Vieillevigne
mairie-32463-01,Mairie - Viella,mairie@viella.fr,"Adresse : 34 Grand'rue du Pacherenc,32400,Viella | Tél : 05 62 69 74 16 | Fax : ",http://www.viella.fr,mairie,True,Viella
mairie-65463-01,Mairie - Viella,mairie.viella@orange.fr,"Adresse : Le Village,65120,Viella | Tél : 09 80 90 22 56 | Fax : ",,mairie,True,Viella
mairie-14747-01,Mairie - Vieux,secretariat@mairievieux.fr,"Adresse : 3 rue du Bac-de-Fontenay, 014930, Vieux | Tél : 02 31 26 95 19 | Fax : 02 31 26 99 07",,mairie,True,Vieux
mairie-81316-01,Mairie - Vieux,commune.vieux@orange.fr,"Adresse : 1 rue de la Mairie,801140,Vieux | Tél : 05 63 33 92 14 | Fax : 05 63 33 92 14",http://vieux81.fr,mairie,True,Vieux
mairie-88506-01,Mairie - Vieux-Moulin,mairie-vieuxmoulin@nordnet.fr,"Adresse : 1 rue de la Déportation,88210,Vieux-Moulin | Tél : 03 29 57 63 32 | Fax : 03 29 51 57 33",,mairie,True,Vieux-Moulin
mairie-60674-01,Mairie - Vieux-Moulin,mairie.vieuxmoulin@orange.fr,"Adresse : 18 rue Saint-Jean,60350,Vieux-Moulin | Tél : 03 44 85 60 99 | Fax : 03 44 85 93 93",http://www.vieux-moulin.fr,mairie,True,Vieux-Moulin
mairie-89448-01,Mairie - Vignes,mairie-vignes@wanadoo.fr,"Adresse : 8 rue de l'Église,89420,Vignes | Tél : 03 86 32 55 12 | Fax : ",,mairie,True,Vignes
mairie-64557-01,Mairie - Vignes,contact@mairie-vignes.fr,"Adresse : Le Bourg - 2 place de la Mairie,64410,Vignes | Tél : 05 59 04 58 95 | Fax : 05 59 04 58 95",http://mairie-vignes.fr,mairie,True,Vignes
mairie-95658-01,Mairie - Vigny,mairie.vigny@wanadoo.fr,"Adresse : 4 rue Beaudouin,95450,Vigny | Tél : 01 30 39 21 20 | Fax : 01 30 39 42 68",http://www.vigny.fr,mairie,True,Vigny
mairie-57715-01,Mairie - Vigny,mairie-vigny@wanadoo.fr,"Adresse : 2 rue de Goin,57420,Vigny | Tél : 03 87 57 71 52 | Fax : 03 87 57 67 48",,mairie,True,Vigny
mairie-74301-01,Mairie - Villard,mairie@villard74.fr,"Adresse : 01420 route des Alpes-du-Léman,74420,Villard | Tél : 04 50 39 12 40 | Fax : ",http://www.villard74.fr,mairie,True,Villard
mairie-23263-01,Mairie - Villard,mairie.villard@orange.fr,"Adresse : 1 rue de la Mairie, 23800, Villard | Tél : 05 55 89 01 23 | Fax : 05 55 89 17 10",,mairie,True,Villard
mairie-24582-01,Mairie - Villars,commune-de-villars@orange.fr,"Adresse : Place du Champ-de-Foire, 24530, Villars | Tél : 05 53 54 82 04 | Fax : 09 70 63 45 96",,mairie,True,Villars
mairie-42330-01,Mairie - Villars,secretariat@villedevillars.fr,"Adresse : Rue de l'Hôtel-de-Ville,42390,Villars | Tél : 04 77 91 11 20 | Fax : 04 77 93 80 00",http://www.villedevillars.fr,mairie,True,Villars
mairie-28411-01,Mairie - Villars,mairie.villars@orange.fr,"Adresse : 1 rue Saint-Blaise, 28150, Villars | Tél : 02 37 99 05 95 | Fax : 02 37 99 05 95",,mairie,True,Villars
mairie-84145-01,Mairie - Villars,mairie.villars.vaucluse@wanadoo.fr,"Adresse : Le Village,84400,Villars | Tél : 04 90 75 40 01 | Fax : 04 90 75 40 01",http://www.villars-en-provence.fr,mairie,True,Villars
mairie-21693-01,Mairie - Villedieu,mairie.villedieu@wanadoo.fr,"Adresse : 1 place de l'Église, 201330, Villedieu | Tél : 03 80 81 61 48 | Fax : 03 80 81 61 48",,mairie,True,Villedieu
mairie-15262-01,Mairie - Villedieu,15villedieu.mairie@orange.fr,"Adresse : 10 rue des Écoles, 015100, Villedieu | Tél : 04 71 73 04 53 | Fax : ",http://www.villedieu15.fr,mairie,True,Villedieu
mairie-84146-01,Mairie - Villedieu,villedieu.mairie@wanadoo.fr,"Adresse : 12 place de la Libération,84110,Villedieu | Tél : 04 90 28 92 50 | Fax : ",http://www.villedieu-vaucluse.fr,mairie,True,Villedieu
mairie-48198-01,Mairie - Villefort,mairie.villefort@wanadoo.fr,"Adresse : 19 rue de l'Église,48800,Villefort | Tél : 04 66 46 80 26 | Fax : 04 66 46 85 33",http://www.mairievillefort.com,mairie,True,Villefort
mairie-11424-01,Mairie - Villefort,villefort.mairie@wanadoo.fr,"Adresse : Place de la Fontaine, 011230, Villefort | Tél : 04 68 69 31 61 | Fax : ",,mairie,True,Villefort
mairie-64558-01,Mairie - Villefranque,mairie-villefranque@wanadoo.fr,"Adresse : 65 route de Saint-Pierre-d'Irube,64990,Villefranque | Tél : 05 59 44 93 13 | Fax : 05 59 44 95 63",http://www.villefranque.fr,mairie,True,Villefranque
mairie-65472-01,Mairie - Villefranque,mairievillefranque@wanadoo.fr,"Adresse : 2 chemin de Poutic,65700,Villefranque | Tél : 05 62 96 49 62 | Fax : 05 62 96 49 62",,mairie,True,Villefranque
mairie-27689-01,Mairie - Villegats,villegats@gmail.com,"Adresse : 37 rue Saint-Léger, 27120, Villegats | Tél : 02 32 36 99 11 | Fax : ",,mairie,True,Villegats
mairie-16410-01,Mairie - Villegats,mairie.villegats@wanadoo.fr,"Adresse : Le Bourg, 016700, Villegats | Tél : 05 45 31 52 52 | Fax : 05 45 31 52 52",,mairie,True,Villegats
mairie-63458-01,Mairie - Villeneuve,communedevilleneuve@orange.fr,"Adresse : Place de la Mairie,63340,Villeneuve | Tél : 04 73 96 46 79 | Fax : 04 73 96 46 79",,mairie,True,Villeneuve
mairie-33551-01,Mairie - Villeneuve,mairie.villeneuve33@orange.fr,"Adresse : 21 le Bourg,33710,Villeneuve | Tél : 05 57 64 87 24 | Fax : 05 57 64 81 57",,mairie,True,Villeneuve
mairie-01446-01,Mairie - Villeneuve,mairie@villeneuve01.fr,"Adresse : 24 route de Saint-Trivier, 01480, Villeneuve | Tél : 04 74 00 72 63 | Fax : 04 74 08 11 83",http://www.villeneuve01.fr,mairie,True,Villeneuve
mairie-04242-01,Mairie - Villeneuve,elus@villeneuve.fr,"Adresse : Place Aimé-Aillaud - BP 19, 4180, Villeneuve | Tél : 04 92 78 42 31 | Fax : 04 92 78 59 21",http://www.mairie-villeneuve.fr,mairie,True,Villeneuve
mairie-12301-01,Mairie - Villeneuve,villeneuve-daveyron.mairie@wanadoo.fr,"Adresse : 1 place des Conques, 012260, Villeneuve | Tél : 05 65 81 60 38 | Fax : 05 65 81 50 44",https://www.villeneuve92.com,mairie,True,Villeneuve
mairie-09335-01,Mairie - Villeneuve,mairie.villeneuve09@wanadoo.fr,"Adresse : Le Village, 9800, Villeneuve | Tél : 05 61 96 85 68 | Fax : ",,mairie,True,Villeneuve
mairie-11434-01,Mairie - Villepinte,mairie@villepinte11.com,"Adresse : 9 place Carnot, 011150, Villepinte | Tél : 04 68 94 24 75 | Fax : 04 68 94 23 24",http://www.villepinte11.fr,mairie,True,Villepinte
mairie-93078-01,Mairie - Villepinte,mairie@ville-villepinte.fr,"Adresse : Place de l'Hôtel-de-Ville,93420,Villepinte | Tél : 01 41 52 53 00 | Fax : 01 41 52 53 09",http://www.ville-villepinte.fr,mairie,True,Villepinte
mairie-10424-01,Mairie - Villeret,mairievilleret@gmail.com,"Adresse : Rue du Gué, 010330, Villeret | Tél : 03 25 92 14 93 | Fax : ",,mairie,True,Villeret
mairie-02808-01,Mairie - Villeret,mairie.villeret@wanadoo.fr,"Adresse : Rue de Priel, 2420, Villeret | Tél : 03 23 09 58 07 | Fax : ",,mairie,True,Villeret
mairie-77515-01,Mairie - Villeroy,mairie-villeroy-77@wanadoo.fr,"Adresse : 4 rue Saint-Pierre,77410,Villeroy | Tél : 01 60 01 95 33 | Fax : 01 60 61 02 56",http://www.villeroy77.fr,mairie,True,Villeroy
mairie-89466-01,Mairie - Villeroy,mairie-villeroy@wanadoo.fr,"Adresse : 2 rue de la Bigaserie,89100,Villeroy | Tél : 03 86 88 82 16 | Fax : 03 86 88 89 45",http://www.mairie-villeroy.fr,mairie,True,Villeroy
mairie-88507-01,Mairie - Villers,villers88@orange.fr,"Adresse : 16 place de la Mairie,88500,Villers | Tél : 03 29 37 51 97 | Fax : ",,mairie,True,Villers
mairie-42333-01,Mairie - Villers,villers.commune@wanadoo.fr,"Adresse : 219 rue de la Mairie,42460,Villers | Tél : 04 77 60 50 77 | Fax : ",http://villersloire.e-monsite.com,mairie,True,Villers
mairie-80798-01,Mairie - Villers-Bocage,mairie.villers-bocage@wanadoo.fr,"Adresse : 2 place du 11-Novembre,80260,Villers-Bocage | Tél : 03 22 93 70 61 | Fax : 03 22 93 73 99",http://www.villersbocage.fr,mairie,True,Villers-Bocage
mairie-14752-01,Mairie - Villers-Bocage,mairie@villersbocage14.fr,"Adresse : Place du Maréchal-Leclerc - BP 48, 014310, Villers-Bocage | Tél : 02 31 77 02 18 | Fax : 02 31 77 34 02",http://www.villers-bocage.info,mairie,True,Villers-Bocage
mairie-02813-01,Mairie - Villers-le-Sec,mairie.villers.le.sec@wanadoo.fr,"Adresse : Place de la Mairie, 2240, Villers-le-Sec | Tél : 03 23 63 71 50 | Fax : 03 23 63 71 50",,mairie,True,Villers-le-Sec
mairie-55562-01,Mairie - Villers-le-Sec,mairie-villers-le-sec@wanadoo.fr,"Adresse : 1 rue de la Place,55500,Villers-le-Sec | Tél : 03 29 75 97 31 | Fax : ",,mairie,True,Villers-le-Sec
mairie-51635-01,Mairie - Villers-le-Sec,villerslesec.mairie@wanadoo.fr,"Adresse : Rue de la Mairie,501250,Villers-le-Sec | Tél : 03 26 74 58 22 | Fax : 03 26 74 58 22",,mairie,True,Villers-le-Sec
mairie-70563-01,Mairie - Villers-le-Sec,mairievillerslesec@gmail.com,"Adresse : 3 rue des Écoles,70000,Villers-le-Sec | Tél : 03 84 75 57 93 | Fax : ",http://www.villerslesec.fr,mairie,True,Villers-le-Sec
mairie-54582-01,Mairie - Villette,mairievillette54@orange.fr,"Adresse : 7 rue de l'École,54260,Villette | Tél : 03 82 26 66 14 | Fax : ",,mairie,True,Villette
mairie-78677-01,Mairie - Villette,mairie-villette@wanadoo.fr,"Adresse : Place Lacoudre,78930,Villette | Tél : 01 34 76 31 01 | Fax : 01 34 76 39 75",http://www.villette-en-yvelines.fr,mairie,True,Villette
mairie-36246-01,Mairie - Villiers,mairie.villiers@orange.fr,"Adresse : 6 rue de la Mairie,36290,Villiers | Tél : 02 54 38 03 95 | Fax : 02 54 38 13 47",,mairie,True,Villiers
mairie-86292-01,Mairie - Villiers,villiers@departement86.fr,"Adresse : Place de la Mairie,86190,Villiers | Tél : 05 49 51 86 45 | Fax : ",http://www.mairie-villiers.com,mairie,True,Villiers
mairie-58310-01,Mairie - Villiers-le-Sec,mairiedevillierslesec@wanadoo.fr,"Adresse : Cours du Tilleul,58210,Villiers-le-Sec | Tél : 03 86 27 32 95 | Fax : 03 86 27 32 95",,mairie,True,Villiers-le-Sec
mairie-52535-01,Mairie - Villiers-le-Sec,mairie.villierslesec52@wanadoo.fr,"Adresse : 32 Grande rue,52000,Villiers-le-Sec | Tél : 03 25 03 25 11 | Fax : 03 25 31 86 03",http://www.mairie-villierslesec52.fr,mairie,True,Villiers-le-Sec
mairie-95682-01,Mairie - Villiers-le-Sec,mairievillierslesec95720@orange.fr,"Adresse : 5 rue de Paris,95720,Villiers-le-Sec | Tél : 01 34 71 19 38 | Fax : ",,mairie,True,Villiers-le-Sec
mairie-89477-01,Mairie - Villy,mairie-villy@wanadoo.fr,"Adresse : 8 rue Saint-Étienne,89800,Villy | Tél : 03 86 47 50 72 | Fax : 03 86 47 50 72",http://www.mairie-villy-89.com,mairie,True,Villy
mairie-08485-01,Mairie - Villy,mvilly@wanadoo.fr,"Adresse : 1 place Saint-Martin, 8370, Villy | Tél : 03 24 26 84 79 | Fax : 03 24 26 84 79",,mairie,True,Villy
mairie-51643-01,Mairie - Vinay,commune.vinay@wanadoo.fr,"Adresse : Rue de la Liberté,501530,Vinay | Tél : 03 26 59 90 99 | Fax : ",http://www.vinay51.fr,mairie,True,Vinay
mairie-38559-01,Mairie - Vinay,mairie@vinay.fr,"Adresse : 7 place de l'Hôtel-de-Ville,38470,Vinay | Tél : 04 76 36 70 37 | Fax : 04 63 60 02 60",http://www.vinay.fr,mairie,True,Vinay
mairie-51644-01,Mairie - Vincelles,mairie.vincelles@wanadoo.fr,"Adresse : 25 rue d'Argentelle,501700,Vincelles | Tél : 03 26 58 27 72 | Fax : ",,mairie,True,Vincelles
mairie-89478-01,Mairie - Vincelles,mairie-vincelles@wanadoo.fr,"Adresse : 72 Grande rue,89290,Vincelles | Tél : 03 86 42 22 49 | Fax : 01 79 73 68 42",http://www.vincelles.fr,mairie,True,Vincelles
mairie-71580-01,Mairie - Vincelles,vincelles.mairie@wanadoo.fr,"Adresse : 432 route du Bourg,701500,Vincelles | Tél : 03 85 75 00 49 | Fax : ",http://www.vincelles71.fr,mairie,True,Vincelles
mairie-36247-01,Mairie - Vineuil,vineuil.36110@wanadoo.fr,"Adresse : Rue de la Poste,36110,Vineuil | Tél : 02 54 36 60 17 | Fax : 02 54 36 91 76",,mairie,True,Vineuil
mairie-41295-01,Mairie - Vineuil,mairie.vineuil@vineuil41.fr,"Adresse : 4 rue de la République,401350,Vineuil | Tél : 02 54 50 54 50 | Fax : 02 54 50 00 70",http://www.vineuil41.fr,mairie,True,Vineuil
mairie-63461-01,Mairie - Vinzelles,mairiedevinzelles@wanadoo.fr,"Adresse : Le Bourg,63350,Vinzelles | Tél : 04 73 68 70 79 | Fax : ",,mairie,True,Vinzelles
mairie-71583-01,Mairie - Vinzelles,mairie-de-vinzelles@orange.fr,"Adresse : 65 rue de la Mairie,701680,Vinzelles | Tél : 03 85 35 61 19 | Fax : ",www.vinzelles71.fr,mairie,True,Vinzelles
mairie-07345-01,Mairie - Vion,mairie@vion.fr,"Adresse : 1 place de la Mairie, 7610, Vion | Tél : 04 75 08 01 17 | Fax : 04 75 08 63 12",http://www.vion.fr,mairie,True,Vion
mairie-72378-01,Mairie - Vion,mairie@vion72.fr,"Adresse : 1 place de l'Église,72300,Vion | Tél : 02 43 95 48 05 | Fax : 02 43 92 38 13",http://www.vion72.fr,mairie,True,Vion
mairie-09340-01,Mairie - Vira,mairie.vira@orange.fr,"Adresse : Place des Guerilléros, 9120, Vira | Tél : 05 61 68 71 50 | Fax : ",http://www.vira.fr,mairie,True,Vira
mairie-66232-01,Mairie - Vira,mairie.de.vira@wanadoo.fr,"Adresse : Rue de la Fontaine,66220,Vira | Tél : 04 68 59 93 57 | Fax : 04 68 73 41 52",http://www.commune-de-vira.com,mairie,True,Vira
mairie-39579-01,Mairie - Viry,mairie.de.viry@wanadoo.fr,"Adresse : 11 rue Rouget-de-Lisle,39360,Viry | Tél : 03 84 41 10 63 | Fax : 03 84 41 15 43",http://www.viry39.fr,mairie,True,Viry
mairie-71586-01,Mairie - Viry,mairiedeviry@cegetel.net,"Adresse : Le Bourg,701120,Viry | Tél : 03 85 24 21 71 | Fax : ",http://www.virybourgogne.fr,mairie,True,Viry
mairie-74309-01,Mairie - Viry,mairie@viry74.fr,"Adresse : 92 rue Villa-Mary,74580,Viry | Tél : 04 50 04 70 26 | Fax : 04 50 04 70 70",http://www.viry74.fr,mairie,True,Viry
mairie-24587-01,Mairie - Vitrac,mairievitrac@wanadoo.fr,"Adresse : Place Marc-Tréfeil, 24200, Vitrac | Tél : 05 53 28 33 11 | Fax : 05 53 28 30 63",http://www.vitracdordogne.fr,mairie,True,Vitrac
mairie-63464-01,Mairie - Vitrac,mairie.vitrac.63@wanadoo.fr,"Adresse : 2 rue de la Mairie,63410,Vitrac | Tél : 04 73 86 62 26 | Fax : 04 73 86 68 57",http://www.vitrac.fr,mairie,True,Vitrac
mairie-15264-01,Mairie - Vitrac,commune.vitrac@wanadoo.fr,"Adresse : Le Bourg, 015220, Vitrac | Tél : 04 71 64 70 10 | Fax : ",,mairie,True,Vitrac
mairie-13117-01,Mairie - Vitrolles,communication@ville-vitrolles13.fr,"Adresse : Hôtel de Ville - Place de Provence - BP 30102, 013743, Vitrolles Cedex | Tél : 04 42 77 90 00 | Fax : ",http://www.vitrolles13.fr,mairie,True,Vitrolles
mairie-05184-01,Mairie - Vitrolles,mairievitrolles05@wanadoo.fr,"Adresse : Le Plan de Vitrolles, 5110, Vitrolles | Tél : 04 92 54 25 66 | Fax : 04 92 54 25 66",http://www.vitrolles05.fr/fr/accueil.html,mairie,True,Vitrolles
mairie-89482-01,Mairie - Viviers,mairie.viviers.yonne@wanadoo.fr,"Adresse : 4 Grande rue,89700,Viviers | Tél : 03 86 75 94 46 | Fax : ",,mairie,True,Viviers
mairie-57727-01,Mairie - Viviers,mairie.viviers57@orange.fr,"Adresse : 7 Grand'rue,57590,Viviers | Tél : 03 87 01 38 67 | Fax : ",,mairie,True,Viviers
